"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.254,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.263,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.269,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.28,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.281,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.273,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.253,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.251,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.261,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.254,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.268,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.272,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.278,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.274,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.272,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.276,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.266,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.259,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.244,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.227,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.248,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.257,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.237,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.23,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.235,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.245,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.252,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.23,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.227,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.213,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.206,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.215,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.203,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.209,
"ZAF","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.242,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.227,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.224,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.226,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.238,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.264,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.254,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.219,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.234,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.214,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.24,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.223,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.209,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.194,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.223,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.211,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.204,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.189,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.183,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.197,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.175,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.172,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.176,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.158,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.152,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.144,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.141,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.122,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.115,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.115,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.114,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.116,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.114,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.11,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.11,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.113,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.109,
"SDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.173,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.176,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.174,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.181,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.173,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.171,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.166,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.159,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.161,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.157,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.158,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.157,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.151,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.152,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.148,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.146,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.145,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.144,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.148,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.144,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.147,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.156,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.155,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.154,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.15,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.145,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.14,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.138,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.133,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.131,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.127,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.121,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.116,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.115,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.113,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.111,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.11,
"TWN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.329,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.332,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.335,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.334,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.329,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.321,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.309,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.297,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.29,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.285,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.273,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.273,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.274,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.279,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.279,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.282,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.273,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.267,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.274,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.278,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.279,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.278,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.273,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.266,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.261,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.253,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.251,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.239,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.234,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.229,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.226,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.221,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.223,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.216,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.208,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.204,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.194,
"TZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.127,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.121,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.116,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.101,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.106,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.11,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.109,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.11,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.111,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.11,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.114,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.114,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.112,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.109,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.112,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.113,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.12,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.126,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.127,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.13,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.128,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.127,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.132,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.134,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.136,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.134,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.13,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.129,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.13,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.13,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.133,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.131,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.131,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.137,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.135,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.131,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.131,
"THA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",,"L"
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.474,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.518,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.499,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.516,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.57,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.641,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.653,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.644,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.621,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.619,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.579,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.531,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.511,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.485,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.436,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.422,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.378,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.36,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.34,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.339,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.377,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.341,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.33,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.313,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.304,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.296,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.294,
"UKR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.038,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.044,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.052,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.053,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.065,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.077,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.103,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.111,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.117,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.12,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.101,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.115,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.106,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.11,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.114,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.114,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.113,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.111,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.113,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.112,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.099,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.124,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.12,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.109,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.106,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.107,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.102,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.107,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.122,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.138,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.131,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.122,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.122,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.122,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.13,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.13,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.122,
"ARE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.088,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.083,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.082,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.085,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.082,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.081,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.076,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.075,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.079,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.081,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.075,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.079,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.081,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.073,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.065,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.071,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.074,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.069,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.068,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.076,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.074,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.067,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.068,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.067,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.073,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.07,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.072,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.068,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.083,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.079,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.072,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.074,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.075,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.072,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.071,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.075,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.077,
"URY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.258,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.247,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.237,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.228,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.213,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.208,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.212,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.216,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.208,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.189,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.184,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.176,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.169,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.17,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.156,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.152,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.147,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.146,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.147,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.145,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.143,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.143,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.147,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.144,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.149,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.147,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.14,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.141,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.143,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.148,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.154,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.145,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.14,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.137,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.144,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.15,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.15,
"VNM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",,"L"
"ZMB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.274,
"ZMB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.262,
