"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BLR","RENEWABLE","TOT","KTOE","A","1980",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1981",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1982",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1983",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1984",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1985",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1986",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1987",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1988",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1989",,"L"
"BLR","RENEWABLE","TOT","KTOE","A","1990",230.367,
"BLR","RENEWABLE","TOT","KTOE","A","1991",248.849,
"BLR","RENEWABLE","TOT","KTOE","A","1992",267.417,
"BLR","RENEWABLE","TOT","KTOE","A","1993",286.338,
"BLR","RENEWABLE","TOT","KTOE","A","1994",385.722,
"BLR","RENEWABLE","TOT","KTOE","A","1995",438.497,
"BLR","RENEWABLE","TOT","KTOE","A","1996",624.597,
"BLR","RENEWABLE","TOT","KTOE","A","1997",681.585,
"BLR","RENEWABLE","TOT","KTOE","A","1998",734.375,
"BLR","RENEWABLE","TOT","KTOE","A","1999",782.182,
"BLR","RENEWABLE","TOT","KTOE","A","2000",924.506,
"BLR","RENEWABLE","TOT","KTOE","A","2001",1031.361,
"BLR","RENEWABLE","TOT","KTOE","A","2002",1082.006,
"BLR","RENEWABLE","TOT","KTOE","A","2003",1069.524,
"BLR","RENEWABLE","TOT","KTOE","A","2004",1101.113,
"BLR","RENEWABLE","TOT","KTOE","A","2005",1248.524,
"BLR","RENEWABLE","TOT","KTOE","A","2006",1390.431,
"BLR","RENEWABLE","TOT","KTOE","A","2007",1398.122,
"BLR","RENEWABLE","TOT","KTOE","A","2008",1406.167,
"BLR","RENEWABLE","TOT","KTOE","A","2009",1433.992,
"BLR","RENEWABLE","TOT","KTOE","A","2010",1512.993,
"BLR","RENEWABLE","TOT","KTOE","A","2011",1558.603,
"BLR","RENEWABLE","TOT","KTOE","A","2012",1583.309,
"BLR","RENEWABLE","TOT","KTOE","A","2013",1524.301,
"BLR","RENEWABLE","TOT","KTOE","A","2014",1439.338,
"BLR","RENEWABLE","TOT","KTOE","A","2015",1372.509,
"BLR","RENEWABLE","TOT","KTOE","A","2016",1378.452,
"BLR","RENEWABLE","TOT","KTOE","A","2017",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1980",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1981",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1982",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1983",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1984",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1985",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1986",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1987",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1988",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1989",,"L"
"BIH","RENEWABLE","TOT","KTOE","A","1990",426.264,
"BIH","RENEWABLE","TOT","KTOE","A","1991",605.111,
"BIH","RENEWABLE","TOT","KTOE","A","1992",456.358,
"BIH","RENEWABLE","TOT","KTOE","A","1993",366.848,
"BIH","RENEWABLE","TOT","KTOE","A","1994",460.743,
"BIH","RENEWABLE","TOT","KTOE","A","1995",468.492,
"BIH","RENEWABLE","TOT","KTOE","A","1996",603.267,
"BIH","RENEWABLE","TOT","KTOE","A","1997",565.014,
"BIH","RENEWABLE","TOT","KTOE","A","1998",561.579,
"BIH","RENEWABLE","TOT","KTOE","A","1999",650.549,
"BIH","RENEWABLE","TOT","KTOE","A","2000",617.617,
"BIH","RENEWABLE","TOT","KTOE","A","2001",627.2,
"BIH","RENEWABLE","TOT","KTOE","A","2002",635.564,
"BIH","RENEWABLE","TOT","KTOE","A","2003",569.518,
"BIH","RENEWABLE","TOT","KTOE","A","2004",696.173,
"BIH","RENEWABLE","TOT","KTOE","A","2005",697.473,
"BIH","RENEWABLE","TOT","KTOE","A","2006",685.11,
"BIH","RENEWABLE","TOT","KTOE","A","2007",525.236,
"BIH","RENEWABLE","TOT","KTOE","A","2008",599.317,
"BIH","RENEWABLE","TOT","KTOE","A","2009",716.905,
"BIH","RENEWABLE","TOT","KTOE","A","2010",870.226,
"BIH","RENEWABLE","TOT","KTOE","A","2011",556.993,
"BIH","RENEWABLE","TOT","KTOE","A","2012",541.965,
"BIH","RENEWABLE","TOT","KTOE","A","2013",801.486,
"BIH","RENEWABLE","TOT","KTOE","A","2014",957.414,
"BIH","RENEWABLE","TOT","KTOE","A","2015",1040.327,
"BIH","RENEWABLE","TOT","KTOE","A","2016",1052.203,
"BIH","RENEWABLE","TOT","KTOE","A","2017",,"L"
"BRA","RENEWABLE","TOT","KTOE","A","1980",51482.901,
"BRA","RENEWABLE","TOT","KTOE","A","1981",51463.192,
"BRA","RENEWABLE","TOT","KTOE","A","1982",52728.743,
"BRA","RENEWABLE","TOT","KTOE","A","1983",57330.098,
"BRA","RENEWABLE","TOT","KTOE","A","1984",63302.808,
"BRA","RENEWABLE","TOT","KTOE","A","1985",65948.33,
"BRA","RENEWABLE","TOT","KTOE","A","1986",66774.473,
"BRA","RENEWABLE","TOT","KTOE","A","1987",69340.144,
"BRA","RENEWABLE","TOT","KTOE","A","1988",69615.78,
"BRA","RENEWABLE","TOT","KTOE","A","1989",70588.839,
"BRA","RENEWABLE","TOT","KTOE","A","1990",65538.405,
"BRA","RENEWABLE","TOT","KTOE","A","1991",65936.437,
"BRA","RENEWABLE","TOT","KTOE","A","1992",65779.721,
"BRA","RENEWABLE","TOT","KTOE","A","1993",66669.812,
"BRA","RENEWABLE","TOT","KTOE","A","1994",70051.233,
"BRA","RENEWABLE","TOT","KTOE","A","1995",69430.871,
"BRA","RENEWABLE","TOT","KTOE","A","1996",70425.202,
"BRA","RENEWABLE","TOT","KTOE","A","1997",72924.574,
"BRA","RENEWABLE","TOT","KTOE","A","1998",73640.059,
"BRA","RENEWABLE","TOT","KTOE","A","1999",75195.803,
"BRA","RENEWABLE","TOT","KTOE","A","2000",72830.944,
"BRA","RENEWABLE","TOT","KTOE","A","2001",71228.734,
"BRA","RENEWABLE","TOT","KTOE","A","2002",77045.611,
"BRA","RENEWABLE","TOT","KTOE","A","2003",83492.226,
"BRA","RENEWABLE","TOT","KTOE","A","2004",88810.836,
"BRA","RENEWABLE","TOT","KTOE","A","2005",92424.327,
"BRA","RENEWABLE","TOT","KTOE","A","2006",96518.352,
"BRA","RENEWABLE","TOT","KTOE","A","2007",104539.026,
"BRA","RENEWABLE","TOT","KTOE","A","2008",110527.639,
"BRA","RENEWABLE","TOT","KTOE","A","2009",110133.219,
"BRA","RENEWABLE","TOT","KTOE","A","2010",116839.161,
"BRA","RENEWABLE","TOT","KTOE","A","2011",115407.147,
"BRA","RENEWABLE","TOT","KTOE","A","2012",114725.83,
"BRA","RENEWABLE","TOT","KTOE","A","2013",115756.521,
"BRA","RENEWABLE","TOT","KTOE","A","2014",116962.118,
"BRA","RENEWABLE","TOT","KTOE","A","2015",119956.735,
"BRA","RENEWABLE","TOT","KTOE","A","2016",121680.44,
"BRA","RENEWABLE","TOT","KTOE","A","2017",123450.646,
"BRN","RENEWABLE","TOT","KTOE","A","1980",9.411,
"BRN","RENEWABLE","TOT","KTOE","A","1981",8.694,
"BRN","RENEWABLE","TOT","KTOE","A","1982",7.977,
"BRN","RENEWABLE","TOT","KTOE","A","1983",7.261,
"BRN","RENEWABLE","TOT","KTOE","A","1984",6.544,
"BRN","RENEWABLE","TOT","KTOE","A","1985",5.828,
"BRN","RENEWABLE","TOT","KTOE","A","1986",5.111,
"BRN","RENEWABLE","TOT","KTOE","A","1987",4.395,
"BRN","RENEWABLE","TOT","KTOE","A","1988",3.678,
"BRN","RENEWABLE","TOT","KTOE","A","1989",2.962,
"BRN","RENEWABLE","TOT","KTOE","A","1990",2.245,
"BRN","RENEWABLE","TOT","KTOE","A","1991",1.529,
"BRN","RENEWABLE","TOT","KTOE","A","1992",0.812,
"BRN","RENEWABLE","TOT","KTOE","A","1993",0,
"BRN","RENEWABLE","TOT","KTOE","A","1994",0,
"BRN","RENEWABLE","TOT","KTOE","A","1995",0,
"BRN","RENEWABLE","TOT","KTOE","A","1996",0,
"BRN","RENEWABLE","TOT","KTOE","A","1997",0,
"BRN","RENEWABLE","TOT","KTOE","A","1998",0,
"BRN","RENEWABLE","TOT","KTOE","A","1999",0,
"BRN","RENEWABLE","TOT","KTOE","A","2000",0,
"BRN","RENEWABLE","TOT","KTOE","A","2001",0,
"BRN","RENEWABLE","TOT","KTOE","A","2002",0,
"BRN","RENEWABLE","TOT","KTOE","A","2003",0,
"BRN","RENEWABLE","TOT","KTOE","A","2004",0,
"BRN","RENEWABLE","TOT","KTOE","A","2005",0,
"BRN","RENEWABLE","TOT","KTOE","A","2006",0,
"BRN","RENEWABLE","TOT","KTOE","A","2007",0,
"BRN","RENEWABLE","TOT","KTOE","A","2008",0,
"BRN","RENEWABLE","TOT","KTOE","A","2009",0,
"BRN","RENEWABLE","TOT","KTOE","A","2010",0,
"BRN","RENEWABLE","TOT","KTOE","A","2011",0.172,
"BRN","RENEWABLE","TOT","KTOE","A","2012",0.172,
"BRN","RENEWABLE","TOT","KTOE","A","2013",0.172,
"BRN","RENEWABLE","TOT","KTOE","A","2014",0.172,
"BRN","RENEWABLE","TOT","KTOE","A","2015",0.172,
"BRN","RENEWABLE","TOT","KTOE","A","2016",0.086,
"BRN","RENEWABLE","TOT","KTOE","A","2017",,"L"
"BGR","RENEWABLE","TOT","KTOE","A","1980",515.712,
"BGR","RENEWABLE","TOT","KTOE","A","1981",717.034,
"BGR","RENEWABLE","TOT","KTOE","A","1982",667.264,
"BGR","RENEWABLE","TOT","KTOE","A","1983",692.452,
"BGR","RENEWABLE","TOT","KTOE","A","1984",683.219,
"BGR","RENEWABLE","TOT","KTOE","A","1985",604.987,
"BGR","RENEWABLE","TOT","KTOE","A","1986",608.044,
"BGR","RENEWABLE","TOT","KTOE","A","1987",429.13,
"BGR","RENEWABLE","TOT","KTOE","A","1988",412.884,
"BGR","RENEWABLE","TOT","KTOE","A","1989",412.811,
"BGR","RENEWABLE","TOT","KTOE","A","1990",333.95,
"BGR","RENEWABLE","TOT","KTOE","A","1991",350.807,
"BGR","RENEWABLE","TOT","KTOE","A","1992",340.016,
"BGR","RENEWABLE","TOT","KTOE","A","1993",316.523,
"BGR","RENEWABLE","TOT","KTOE","A","1994",293.656,
"BGR","RENEWABLE","TOT","KTOE","A","1995",411.015,
"BGR","RENEWABLE","TOT","KTOE","A","1996",490.981,
"BGR","RENEWABLE","TOT","KTOE","A","1997",476.531,
"BGR","RENEWABLE","TOT","KTOE","A","1998",678.208,
"BGR","RENEWABLE","TOT","KTOE","A","1999",658.087,
"BGR","RENEWABLE","TOT","KTOE","A","2000",776.388,
"BGR","RENEWABLE","TOT","KTOE","A","2001",692.252,
"BGR","RENEWABLE","TOT","KTOE","A","2002",828.017,
"BGR","RENEWABLE","TOT","KTOE","A","2003",942.089,
"BGR","RENEWABLE","TOT","KTOE","A","2004",979.994,
"BGR","RENEWABLE","TOT","KTOE","A","2005",1098.218,
"BGR","RENEWABLE","TOT","KTOE","A","2006",1142.973,
"BGR","RENEWABLE","TOT","KTOE","A","2007",962.807,
"BGR","RENEWABLE","TOT","KTOE","A","2008",1061.546,
"BGR","RENEWABLE","TOT","KTOE","A","2009",1112.706,
"BGR","RENEWABLE","TOT","KTOE","A","2010",1463.319,
"BGR","RENEWABLE","TOT","KTOE","A","2011",1363.175,
"BGR","RENEWABLE","TOT","KTOE","A","2012",1625.617,
"BGR","RENEWABLE","TOT","KTOE","A","2013",1808.852,
"BGR","RENEWABLE","TOT","KTOE","A","2014",1784.685,
"BGR","RENEWABLE","TOT","KTOE","A","2015",1989.28,
"BGR","RENEWABLE","TOT","KTOE","A","2016",1943.436,
"BGR","RENEWABLE","TOT","KTOE","A","2017",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1980",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1981",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1982",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1983",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1984",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1985",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1986",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1987",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1988",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1989",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1990",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1991",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1992",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1993",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1994",,"L"
"KHM","RENEWABLE","TOT","KTOE","A","1995",2325.81,
"KHM","RENEWABLE","TOT","KTOE","A","1996",2435.607,
"KHM","RENEWABLE","TOT","KTOE","A","1997",2460.137,
"KHM","RENEWABLE","TOT","KTOE","A","1998",2800.755,
"KHM","RENEWABLE","TOT","KTOE","A","1999",2766.433,
"KHM","RENEWABLE","TOT","KTOE","A","2000",2718.94,
"KHM","RENEWABLE","TOT","KTOE","A","2001",2688.32,
"KHM","RENEWABLE","TOT","KTOE","A","2002",3250.645,
"KHM","RENEWABLE","TOT","KTOE","A","2003",3310.003,
"KHM","RENEWABLE","TOT","KTOE","A","2004",2560.199,
"KHM","RENEWABLE","TOT","KTOE","A","2005",2496.25,
"KHM","RENEWABLE","TOT","KTOE","A","2006",2412.1,
"KHM","RENEWABLE","TOT","KTOE","A","2007",2316.069,
"KHM","RENEWABLE","TOT","KTOE","A","2008",2278.943,
"KHM","RENEWABLE","TOT","KTOE","A","2009",3604.122,
"KHM","RENEWABLE","TOT","KTOE","A","2010",3622.314,
"KHM","RENEWABLE","TOT","KTOE","A","2011",3794.568,
"KHM","RENEWABLE","TOT","KTOE","A","2012",3932.765,
"KHM","RENEWABLE","TOT","KTOE","A","2013",4078.136,
"KHM","RENEWABLE","TOT","KTOE","A","2014",4260.39,
"KHM","RENEWABLE","TOT","KTOE","A","2015",4390.795,
"KHM","RENEWABLE","TOT","KTOE","A","2016",4558.139,
"KHM","RENEWABLE","TOT","KTOE","A","2017",,"L"
"CHL","RENEWABLE","TOT","KTOE","A","1980",2470.469,
"CHL","RENEWABLE","TOT","KTOE","A","1981",2504.275,
"CHL","RENEWABLE","TOT","KTOE","A","1982",2629.655,
"CHL","RENEWABLE","TOT","KTOE","A","1983",2881.766,
"CHL","RENEWABLE","TOT","KTOE","A","1984",3047.889,
"CHL","RENEWABLE","TOT","KTOE","A","1985",3180.329,
"CHL","RENEWABLE","TOT","KTOE","A","1986",3333.93,
"CHL","RENEWABLE","TOT","KTOE","A","1987",3522.973,
"CHL","RENEWABLE","TOT","KTOE","A","1988",3590.805,
"CHL","RENEWABLE","TOT","KTOE","A","1989",3434.671,
"CHL","RENEWABLE","TOT","KTOE","A","1990",3901.161,
"CHL","RENEWABLE","TOT","KTOE","A","1991",4579.211,
"CHL","RENEWABLE","TOT","KTOE","A","1992",5212.215,
"CHL","RENEWABLE","TOT","KTOE","A","1993",5068.983,
"CHL","RENEWABLE","TOT","KTOE","A","1994",5151.323,
"CHL","RENEWABLE","TOT","KTOE","A","1995",5501.562,
"CHL","RENEWABLE","TOT","KTOE","A","1996",5609.454,
"CHL","RENEWABLE","TOT","KTOE","A","1997",5766.113,
"CHL","RENEWABLE","TOT","KTOE","A","1998",5765.367,
"CHL","RENEWABLE","TOT","KTOE","A","1999",5706.172,
"CHL","RENEWABLE","TOT","KTOE","A","2000",6313.164,
"CHL","RENEWABLE","TOT","KTOE","A","2001",6523.264,
"CHL","RENEWABLE","TOT","KTOE","A","2002",6696.575,
"CHL","RENEWABLE","TOT","KTOE","A","2003",6403.951,
"CHL","RENEWABLE","TOT","KTOE","A","2004",6664.341,
"CHL","RENEWABLE","TOT","KTOE","A","2005",7120.89,
"CHL","RENEWABLE","TOT","KTOE","A","2006",7477.925,
"CHL","RENEWABLE","TOT","KTOE","A","2007",7202.881,
"CHL","RENEWABLE","TOT","KTOE","A","2008",7429.288,
"CHL","RENEWABLE","TOT","KTOE","A","2009",7718.048,
"CHL","RENEWABLE","TOT","KTOE","A","2010",6828.987,
"CHL","RENEWABLE","TOT","KTOE","A","2011",7780.325,
"CHL","RENEWABLE","TOT","KTOE","A","2012",11140.805,
"CHL","RENEWABLE","TOT","KTOE","A","2013",12105.77,
"CHL","RENEWABLE","TOT","KTOE","A","2014",9562.321,
"CHL","RENEWABLE","TOT","KTOE","A","2015",9676.2,
"CHL","RENEWABLE","TOT","KTOE","A","2016",10243.944,
"CHL","RENEWABLE","TOT","KTOE","A","2017",10097.33,
"CHN","RENEWABLE","TOT","KTOE","A","1980",184972.604,
"CHN","RENEWABLE","TOT","KTOE","A","1981",187663.919,
"CHN","RENEWABLE","TOT","KTOE","A","1982",190522.929,
"CHN","RENEWABLE","TOT","KTOE","A","1983",193424.047,
"CHN","RENEWABLE","TOT","KTOE","A","1984",194626.684,
"CHN","RENEWABLE","TOT","KTOE","A","1985",196505.827,
"CHN","RENEWABLE","TOT","KTOE","A","1986",198817.378,
"CHN","RENEWABLE","TOT","KTOE","A","1987",201403.721,
"CHN","RENEWABLE","TOT","KTOE","A","1988",204365.745,
"CHN","RENEWABLE","TOT","KTOE","A","1989",207925.695,
"CHN","RENEWABLE","TOT","KTOE","A","1990",211374.19,
"CHN","RENEWABLE","TOT","KTOE","A","1991",213205.284,
"CHN","RENEWABLE","TOT","KTOE","A","1992",215018.664,
"CHN","RENEWABLE","TOT","KTOE","A","1993",217790.585,
"CHN","RENEWABLE","TOT","KTOE","A","1994",219657.429,
"CHN","RENEWABLE","TOT","KTOE","A","1995",222457.342,
"CHN","RENEWABLE","TOT","KTOE","A","1996",222184.891,
"CHN","RENEWABLE","TOT","KTOE","A","1997",223479.942,
"CHN","RENEWABLE","TOT","KTOE","A","1998",222475.461,
"CHN","RENEWABLE","TOT","KTOE","A","1999",221626.972,
"CHN","RENEWABLE","TOT","KTOE","A","2000",219944.536,
"CHN","RENEWABLE","TOT","KTOE","A","2001",217081.624,
"CHN","RENEWABLE","TOT","KTOE","A","2002",215962.697,
"CHN","RENEWABLE","TOT","KTOE","A","2003",209660.614,
"CHN","RENEWABLE","TOT","KTOE","A","2004",208313.231,
"CHN","RENEWABLE","TOT","KTOE","A","2005",207816.437,
"CHN","RENEWABLE","TOT","KTOE","A","2006",210281.543,
"CHN","RENEWABLE","TOT","KTOE","A","2007",204381.102,
"CHN","RENEWABLE","TOT","KTOE","A","2008",204315.315,
"CHN","RENEWABLE","TOT","KTOE","A","2009",204738.503,
"CHN","RENEWABLE","TOT","KTOE","A","2010",206581.293,
"CHN","RENEWABLE","TOT","KTOE","A","2011",203012.807,
"CHN","RENEWABLE","TOT","KTOE","A","2012",216805.637,
"CHN","RENEWABLE","TOT","KTOE","A","2013",225865.297,
"CHN","RENEWABLE","TOT","KTOE","A","2014",241877.467,
"CHN","RENEWABLE","TOT","KTOE","A","2015",254267.116,
"CHN","RENEWABLE","TOT","KTOE","A","2016",266484.599,
"CHN","RENEWABLE","TOT","KTOE","A","2017",,"L"
"COL","RENEWABLE","TOT","KTOE","A","1980",5961.665,
"COL","RENEWABLE","TOT","KTOE","A","1981",5913.409,
"COL","RENEWABLE","TOT","KTOE","A","1982",6130.071,
"COL","RENEWABLE","TOT","KTOE","A","1983",6138.966,
"COL","RENEWABLE","TOT","KTOE","A","1984",6428.528,
"COL","RENEWABLE","TOT","KTOE","A","1985",6699.694,
"COL","RENEWABLE","TOT","KTOE","A","1986",7002.819,
"COL","RENEWABLE","TOT","KTOE","A","1987",7261.245,
"COL","RENEWABLE","TOT","KTOE","A","1988",7524.988,
"COL","RENEWABLE","TOT","KTOE","A","1989",7790.064,
"COL","RENEWABLE","TOT","KTOE","A","1990",7884.928,
"COL","RENEWABLE","TOT","KTOE","A","1991",7763.963,
"COL","RENEWABLE","TOT","KTOE","A","1992",7281.996,
"COL","RENEWABLE","TOT","KTOE","A","1993",7739.711,
"COL","RENEWABLE","TOT","KTOE","A","1994",8336.042,
"COL","RENEWABLE","TOT","KTOE","A","1995",8383.515,
"COL","RENEWABLE","TOT","KTOE","A","1996",8495.285,
"COL","RENEWABLE","TOT","KTOE","A","1997",6607.634,
"COL","RENEWABLE","TOT","KTOE","A","1998",6530.506,
"COL","RENEWABLE","TOT","KTOE","A","1999",6800.196,
"COL","RENEWABLE","TOT","KTOE","A","2000",6188.316,
"COL","RENEWABLE","TOT","KTOE","A","2001",6010.72,
"COL","RENEWABLE","TOT","KTOE","A","2002",6366.743,
"COL","RENEWABLE","TOT","KTOE","A","2003",6793.623,
"COL","RENEWABLE","TOT","KTOE","A","2004",6659.535,
"COL","RENEWABLE","TOT","KTOE","A","2005",6670.798,
"COL","RENEWABLE","TOT","KTOE","A","2006",7191.004,
"COL","RENEWABLE","TOT","KTOE","A","2007",7311.306,
"COL","RENEWABLE","TOT","KTOE","A","2008",7530.983,
"COL","RENEWABLE","TOT","KTOE","A","2009",7058.326,
"COL","RENEWABLE","TOT","KTOE","A","2010",7259.128,
"COL","RENEWABLE","TOT","KTOE","A","2011",7720.321,
"COL","RENEWABLE","TOT","KTOE","A","2012",7773.656,
"COL","RENEWABLE","TOT","KTOE","A","2013",9822.117,
"COL","RENEWABLE","TOT","KTOE","A","2014",9721.234,
"COL","RENEWABLE","TOT","KTOE","A","2015",9536.701,
"COL","RENEWABLE","TOT","KTOE","A","2016",9652.374,
"COL","RENEWABLE","TOT","KTOE","A","2017",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1980",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1981",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1982",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1983",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1984",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1985",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1986",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1987",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1988",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1989",,"L"
"HRV","RENEWABLE","TOT","KTOE","A","1990",1217.975,
"HRV","RENEWABLE","TOT","KTOE","A","1991",1703.463,
"HRV","RENEWABLE","TOT","KTOE","A","1992",1419.877,
"HRV","RENEWABLE","TOT","KTOE","A","1993",1497.469,
"HRV","RENEWABLE","TOT","KTOE","A","1994",1465.965,
"HRV","RENEWABLE","TOT","KTOE","A","1995",1544.134,
"HRV","RENEWABLE","TOT","KTOE","A","1996",1913.27,
"HRV","RENEWABLE","TOT","KTOE","A","1997",1660.905,
"HRV","RENEWABLE","TOT","KTOE","A","1998",1679.426,
"HRV","RENEWABLE","TOT","KTOE","A","1999",1753.038,
"HRV","RENEWABLE","TOT","KTOE","A","2000",1557.175,
"HRV","RENEWABLE","TOT","KTOE","A","2001",1711.942,
"HRV","RENEWABLE","TOT","KTOE","A","2002",1552.226,
"HRV","RENEWABLE","TOT","KTOE","A","2003",1681.901,
"HRV","RENEWABLE","TOT","KTOE","A","2004",1847.052,
"HRV","RENEWABLE","TOT","KTOE","A","2005",1855.441,
"HRV","RENEWABLE","TOT","KTOE","A","2006",1732.507,
"HRV","RENEWABLE","TOT","KTOE","A","2007",1536.862,
"HRV","RENEWABLE","TOT","KTOE","A","2008",1631.337,
"HRV","RENEWABLE","TOT","KTOE","A","2009",1829.1,
"HRV","RENEWABLE","TOT","KTOE","A","2010",2064.274,
"HRV","RENEWABLE","TOT","KTOE","A","2011",1704.405,
"HRV","RENEWABLE","TOT","KTOE","A","2012",1747.105,
"HRV","RENEWABLE","TOT","KTOE","A","2013",2081.513,
"HRV","RENEWABLE","TOT","KTOE","A","2014",2003.727,
"HRV","RENEWABLE","TOT","KTOE","A","2015",1958.498,
"HRV","RENEWABLE","TOT","KTOE","A","2016",2001.456,
"HRV","RENEWABLE","TOT","KTOE","A","2017",,"L"
"CYP","RENEWABLE","TOT","KTOE","A","1980",6.258,
"CYP","RENEWABLE","TOT","KTOE","A","1981",6.019,
"CYP","RENEWABLE","TOT","KTOE","A","1982",6.019,
"CYP","RENEWABLE","TOT","KTOE","A","1983",5.78,
"CYP","RENEWABLE","TOT","KTOE","A","1984",6.616,
"CYP","RENEWABLE","TOT","KTOE","A","1985",6.735,
"CYP","RENEWABLE","TOT","KTOE","A","1986",6.735,
"CYP","RENEWABLE","TOT","KTOE","A","1987",6.497,
"CYP","RENEWABLE","TOT","KTOE","A","1988",6.019,
"CYP","RENEWABLE","TOT","KTOE","A","1989",6.019,
"CYP","RENEWABLE","TOT","KTOE","A","1990",6.138,
"CYP","RENEWABLE","TOT","KTOE","A","1991",5.541,
"CYP","RENEWABLE","TOT","KTOE","A","1992",5.493,
"CYP","RENEWABLE","TOT","KTOE","A","1993",5.47,
"CYP","RENEWABLE","TOT","KTOE","A","1994",13.91,
"CYP","RENEWABLE","TOT","KTOE","A","1995",44.65,
"CYP","RENEWABLE","TOT","KTOE","A","1996",45.366,
"CYP","RENEWABLE","TOT","KTOE","A","1997",44.574,
"CYP","RENEWABLE","TOT","KTOE","A","1998",45.911,
"CYP","RENEWABLE","TOT","KTOE","A","1999",45.868,
"CYP","RENEWABLE","TOT","KTOE","A","2000",45.73,
"CYP","RENEWABLE","TOT","KTOE","A","2001",45.514,
"CYP","RENEWABLE","TOT","KTOE","A","2002",47.679,
"CYP","RENEWABLE","TOT","KTOE","A","2003",50.712,
"CYP","RENEWABLE","TOT","KTOE","A","2004",52.9,
"CYP","RENEWABLE","TOT","KTOE","A","2005",53.716,
"CYP","RENEWABLE","TOT","KTOE","A","2006",55.818,
"CYP","RENEWABLE","TOT","KTOE","A","2007",73.191,
"CYP","RENEWABLE","TOT","KTOE","A","2008",94.907,
"CYP","RENEWABLE","TOT","KTOE","A","2009",99.956,
"CYP","RENEWABLE","TOT","KTOE","A","2010",105.459,
"CYP","RENEWABLE","TOT","KTOE","A","2011",120.827,
"CYP","RENEWABLE","TOT","KTOE","A","2012",129.359,
"CYP","RENEWABLE","TOT","KTOE","A","2013",134.26,
"CYP","RENEWABLE","TOT","KTOE","A","2014",132.419,
"CYP","RENEWABLE","TOT","KTOE","A","2015",146.474,
"CYP","RENEWABLE","TOT","KTOE","A","2016",152.829,
"CYP","RENEWABLE","TOT","KTOE","A","2017",,"L"
"EGY","RENEWABLE","TOT","KTOE","A","1980",1636.897,
"EGY","RENEWABLE","TOT","KTOE","A","1981",1681.308,
"EGY","RENEWABLE","TOT","KTOE","A","1982",1749.078,
"EGY","RENEWABLE","TOT","KTOE","A","1983",1676.154,
"EGY","RENEWABLE","TOT","KTOE","A","1984",1696.924,
"EGY","RENEWABLE","TOT","KTOE","A","1985",1688.731,
"EGY","RENEWABLE","TOT","KTOE","A","1986",1775.475,
"EGY","RENEWABLE","TOT","KTOE","A","1987",1757.805,
"EGY","RENEWABLE","TOT","KTOE","A","1988",1813.366,
"EGY","RENEWABLE","TOT","KTOE","A","1989",1870.747,
"EGY","RENEWABLE","TOT","KTOE","A","1990",1911.417,
"EGY","RENEWABLE","TOT","KTOE","A","1991",1972.342,
